"","pid.chr","data.i","position","logratio"
"1","109.2",1,18094,0.265436896049098
"2","109.2",2,89172,0.242450073677701
"3","109.2",3,156756,0.242450073677701
"4","109.2",4,326969,0.460480470040011
"5","109.2",5,1048419,0.327687364176047
"6","109.2",6,1472476,0.238786859587116
"7","109.2",7,2063049,0.248534836138679
"8","109.2",8,2323130,0.336854639125465
"9","109.2",9,2477060,0.34255474547732
"10","109.2",10,2652021,0.154453592679872
"11","109.2",11,2724564,0.243669080966863
"12","109.2",12,2760665,0.304511041809953
"13","109.2",13,2803968,-0.026205070347394
"14","109.2",14,2892000,0.207892851641333
"15","109.2",15,3098882,0.427606172781899
"16","109.2",16,3613143,0.282143228781498
"17","109.2",17,3805428,0.248534836138679
"18","109.2",18,3891640,0.12961273813047
"19","109.2",19,3923351,0.236339539168374
"20","109.2",20,3942195,0.196607044094818
"21","109.2",21,4051716,0.190298791626595
"22","109.2",22,4169248,0.302172799740752
"23","109.2",23,4197158,0.180147861158429
"24","109.2",24,4347957,0.335711910320462
"25","109.2",25,4391178,0.351628329102782
"26","109.2",26,5906833,0.205392512989685
"27","109.2",27,5907301,0.185232254230161
"28","109.2",28,7177474,0.304511041809953
"29","109.2",29,8107742,0.441483479582645
"30","109.2",30,8179390,0.264236151043547
"31","109.2",31,8916469,0.292781749227846
"32","109.2",32,9470069,0.16349873228288
"33","109.2",33,9573857,0.034215715337913
"34","109.2",34,10544105,0.36289064266586
"35","109.2",35,11607188,0.379620962055708
"36","109.2",36,11885382,0.409255146684838
"37","109.2",37,12173642,0.343692069179019
"38","109.2",38,13287908,0.186500557644495
"39","109.2",39,13472545,0.221567788538409
"40","109.2",40,13951583,0.31150311546827
"41","109.2",41,14310545,0.429749850800216
"42","109.2",42,14681308,0.439357178474257
"43","109.2",43,15291502,0.297484915710575
"44","109.2",44,15647903,0.464668267003444
"45","109.2",45,15949470,0.210388864445403
"46","109.2",46,15989525,0.189033824390017
"47","109.2",47,15998838,0.169925001442312
"48","109.2",48,16070920,-0.134477040860036
"49","109.2",49,16084178,0.301002256032814
"50","109.2",50,16498022,0.306845500314283
"51","109.2",51,16875775,0.187767747046025
"52","109.2",52,17554158,0.291603558030565
"53","109.2",53,18160714,0.264236151043547
"54","109.2",54,18730165,0.426533138116673
"55","109.2",55,19977922,0.264236151043547
"56","109.2",56,20401077,0.305678743242287
"57","109.2",57,20436359,0.296310560708092
"58","109.2",58,21380477,0.405992359675837
"59","109.2",59,22616176,0.329984649758421
"60","109.2",60,22937664,0.238786859587116
"61","109.2",61,23250404,0.241230035515445
"62","109.2",62,23420855,0.293958979028694
"63","109.2",63,24064063,0.0440443327060212
"64","109.2",64,24200448,0.0579700686373299
"65","109.2",65,24849156,0.230203013366421
"66","109.2",66,25001207,0.0881415968690176
"67","109.2",67,25301722,0.037030730944967
"68","109.2",68,25435934,0.271425676092934
"69","109.2",69,26949596,0.0799753767205959
"70","109.2",70,28174167,0.301002256032814
"71","109.2",71,28533745,0.332278283056929
"72","109.2",72,29407608,0.214124805352847
"73","109.2",73,31385444,0.291603558030565
"74","109.2",74,32160396,0.0854246562526777
"75","109.2",75,33024836,0.230203013366421
"76","109.2",76,34443749,0.389566811762726
"77","109.2",77,34833464,0.130930869826449
"78","109.2",78,35604996,0.180147861158429
"79","109.2",79,35959547,0.0922074380970889
"80","109.2",80,36757702,0.288063200325316
"81","109.2",81,36919298,0.305678743242287
"82","109.2",82,37365997,0.113700499164728
"83","109.2",83,37490016,0.0229004021100788
"84","109.2",84,37866357,0.242450073677701
"85","109.2",85,38459725,0.298658315564515
"86","109.2",86,39156423,0.276198865032242
"87","109.2",87,39564398,0.230203013366421
"88","109.2",88,41060230,0.190298791626595
"89","109.2",89,41316010,0.211635253327149
"90","109.2",90,42480942,0.200378797984026
"91","109.2",91,43429254,0.181420640280142
