"","pid.chr","data.i","position","logratio"
"1","375.4",1,1625422,-0.343732465205711
"2","375.4",2,1958059,0
"3","375.4",3,2036006,-0.556393348524385
"4","375.4",4,2447437,-0.486004020632987
"5","375.4",5,3073191,-0.666576266274808
"6","375.4",6,5641672,-0.805912947883698
"7","375.4",7,12977079,-0.655171503002559
"8","375.4",8,13057286,-0.502259911390907
"9","375.4",9,15739583,-0.424687669312563
"10","375.4",10,16695541,-0.45205668870965
"11","375.4",11,18056437,-0.461958546666336
"12","375.4",12,19247997,-0.399730246490995
"13","375.4",13,23544187,-0.438307278601691
"14","375.4",14,24584649,-0.610433188237274
"15","375.4",15,24961531,-0.479954975960182
"16","375.4",16,28550402,-0.459972730742493
"17","375.4",17,29771938,-0.237863830098888
"18","375.4",18,32243891,-0.365871442474959
"19","375.4",19,34592644,-0.142417044615852
"20","375.4",20,36998489,-0.539519529959989
"21","375.4",21,38113835,-0.405451450449646
"22","375.4",22,44824150,0.0214797274104514
"23","375.4",23,48694630,0.0621217119077975
"24","375.4",24,49632735,-0.0188780102056894
"25","375.4",25,55094602,-0.106249498279434
"26","375.4",26,55127892,-0.0101343771337132
"27","375.4",27,55542840,-0.0664273617389761
"28","375.4",28,60701409,-0.0513991525066443
"29","375.4",29,63778764,0.0867837661420667
"30","375.4",30,65591633,0.205392512989685
"31","375.4",31,69011371,0.0976107966264223
"32","375.4",32,73022294,0.0440443327060212
"33","375.4",33,74697219,-0.0203404482841755
"34","375.4",34,76317834,0.0299828662157143
"35","375.4",35,80724502,0.0271540515037266
"36","375.4",36,82703528,-0.00288827932482651
"37","375.4",37,84537782,0.160920188181103
"38","375.4",38,88407227,0.303342394487331
"39","375.4",39,88690874,-0.00578235259400611
"40","375.4",40,88884182,0.00288250853312137
"41","375.4",41,88884860,0.0384361816561079
"42","375.4",42,88923098,0.0384361816561079
"43","375.4",43,88969581,-0.0424567992428948
"44","375.4",44,92252612,0.197865391353738
"45","375.4",45,96686836,0.0690146779151805
"46","375.4",46,99459856,-0.0862010350493039
"47","375.4",47,102848409,0.144046369616707
"48","375.4",48,106209939,-0.036525876025114
"49","375.4",49,107517214,0.167357927738514
"50","375.4",50,110645451,-0.0846703239869906
"51","375.4",51,111429496,0.0524158941511385
"52","375.4",52,111524800,-0.0394882898809755
"53","375.4",53,114318711,0.101650076094435
"54","375.4",54,116876332,0.0454429707611671
"55","375.4",55,118853572,0.0157829972409275
"56","375.4",56,119814166,0.0426443374084937
"57","375.4",57,120850903,0.0772429989324604
"58","375.4",58,121496367,0.0854246562526777
"59","375.4",59,122595120,0.128293401009818
"60","375.4",60,122625614,-0.0130430374755989
"61","375.4",61,122632005,0.195347598322219
"62","375.4",62,123496907,-0.0846703239869906
"63","375.4",63,123767357,0.0454429707611671
"64","375.4",64,124676854,0.0496307677246004
"65","375.4",65,128093319,0.0827025893302493
"66","375.4",66,129148546,-0.163267919540864
"67","375.4",67,130315557,-0.0174170530774094
"68","375.4",68,131549720,0.0426443374084937
"69","375.4",69,132961115,0.0607391578576785
"70","375.4",70,138894256,-0.00144341686966872
"71","375.4",71,140864689,-0.0694518807521452
"72","375.4",72,142356094,0.128293401009818
"73","375.4",73,144042117,-0.0232697793228472
"74","375.4",74,144462202,0.0496307677246004
"75","375.4",75,144908923,0.12565110166152
"76","375.4",76,147697471,0.0398402645317911
"77","375.4",77,149203521,0.0440443327060212
"78","375.4",78,150518202,0.0962618530584035
"79","375.4",79,152259004,0.0482361856528476
"80","375.4",80,154360035,0.0243196791954129
"81","375.4",81,155446227,-0.0380063225797449
"82","375.4",82,160287758,-0.0588936890535686
"83","375.4",83,160574981,-0.136061549576028
"84","375.4",84,161549129,0.070389327891398
"85","375.4",85,163207893,0.070389327891398
"86","375.4",86,164799517,0.0799753767205959
"87","375.4",87,169243783,-0.0543922968186278
"88","375.4",88,170400740,-0.0499049058263139
"89","375.4",89,171715713,-0.0159575739029762
"90","375.4",90,174170021,0.0524158941511385
"91","375.4",91,175917481,0.119024103142275
"92","375.4",92,179066794,-0.0573916638883367
"93","375.4",93,182998539,0.0922074380970889
"94","375.4",94,183264385,0.158337027167101
"95","375.4",95,184964440,0.0114956388378294
"96","375.4",96,185209671,-0.156820109742826
"97","375.4",97,185919567,0.0482361856528476
"98","375.4",98,187505031,0.00575926928868495
"99","375.4",99,190701747,-0.115597447016313
