"","pid.chr","data.i","position","logratio"
"1","592.2",1,18094,0.221567788538409
"2","592.2",2,89172,0.202887833470143
"3","592.2",3,156756,0.267835392097615
"4","592.2",4,326969,0.293958979028694
"5","592.2",5,1048419,0.302172799740752
"6","592.2",6,1472476,0.292781749227846
"7","592.2",7,2063049,0.27500704749987
"8","592.2",8,2323130,0.356143810225275
"9","592.2",9,2477060,0.3928669162308
"10","592.2",10,2652021,0.212880566344385
"11","592.2",11,2724564,0.350497247084133
"12","592.2",12,2760665,0.278579550458423
"13","592.2",13,2803968,0.120351940365222
"14","592.2",14,2892000,0.177598929327733
"15","592.2",15,3098882,0.430820496519772
"16","592.2",16,3613143,0.382943869568991
"17","592.2",17,3805428,0.162210036314307
"18","592.2",18,3891640,0.185232254230161
"19","592.2",19,3923351,0.277389698810864
"20","592.2",20,3942195,0.194087052116302
"21","592.2",21,4051716,0.22404027421793
"22","592.2",22,4169248,0.277389698810864
"23","592.2",23,4197158,0.168642035558839
"24","592.2",24,4347957,0.279768421593595
"25","592.2",25,4391178,0.312665173558394
"26","592.2",26,5906833,0.209141397838592
"27","592.2",27,5907301,0.167357927738514
"28","592.2",28,7177474,0.327687364176047
"29","592.2",29,8107742,0.421155960662223
"30","592.2",30,8179390,0.24731993497982
"31","592.2",31,8916469,0.260627908126699
"32","592.2",32,9470069,0.181420640280142
"33","592.2",33,9573857,0.121678556588252
"34","592.2",34,10544105,0.286881147788162
"35","592.2",35,11607188,0.353887836284907
"36","592.2",36,11885382,0.385154896884344
"37","592.2",37,12173642,0.374065718222538
"38","592.2",38,13287908,0.116364756691785
"39","592.2",39,13472545,0.258217389536018
"40","592.2",40,13951583,0.254594043033141
"41","592.2",41,14310545,0.312665173558394
"42","592.2",42,14681308,0.312665173558394
"43","592.2",43,15291502,0.206643223983395
"44","592.2",44,15647903,0.260627908126699
"45","592.2",45,15949470,0.211635253327149
"46","592.2",46,15989525,0.221567788538409
"47","592.2",47,15998838,0.187767747046025
"48","592.2",48,16070920,-0.0679388286565756
"49","592.2",49,16084178,0.27500704749987
"50","592.2",50,16498022,0.259423152281415
"51","592.2",51,16875775,0.160920188181103
"52","592.2",52,17554158,0.280956313831056
"53","592.2",53,18160714,0.259423152281415
"54","592.2",54,18730165,0.336854639125465
"55","592.2",55,19977922,0.273814244587037
"56","592.2",56,20401077,0.31150311546827
"57","592.2",57,20436359,0.241230035515445
"58","592.2",58,21380477,0.348232419239271
"59","592.2",59,22616176,0.308011314552178
"60","592.2",60,22937664,0.225274929869569
"61","592.2",61,23250404,0.185232254230161
"62","592.2",62,23420855,0.217851096811131
"63","592.2",63,24064063,0.0510240030244669
"64","592.2",64,24200448,0.151858816727005
"65","592.2",65,24849156,0.175045486110914
"66","592.2",66,25001207,0.285698125958125
"67","592.2",67,25301722,0.112366523072563
"68","592.2",68,25435934,0.282143228781498
"69","592.2",69,26949596,0.220329954879556
"70","592.2",70,28174167,0.253384235800074
"71","592.2",71,28533745,0.303342394487331
"72","592.2",72,29407608,0.278579550458423
"73","592.2",73,31385444,0.295135249000818
"74","592.2",74,32160396,0.112366523072563
"75","592.2",75,33024836,0.270229907237998
"76","592.2",76,34443749,0.178873958169795
"77","592.2",77,34833464,0.12300395405482
"78","592.2",78,35604996,0.128293401009818
"79","592.2",79,35959547,0.102993993323326
"80","592.2",80,36757702,0.230203013366421
"81","592.2",81,36919298,0.249748715083569
"82","592.2",82,37365997,0.119024103142275
"83","592.2",83,37490016,0.0962618530584035
"84","592.2",84,37866357,0.306845500314283
"85","592.2",85,38459725,0.147957881387101
"86","592.2",86,39156423,0.288063200325316
