"","pid.chr","data.i","position","logratio"
"1","331.5",1,350352,0.589763486984977
"2","331.5",2,464606,0.364012053558615
"3","331.5",3,1325171,0.00144197417390632
"4","331.5",4,2639035,-0.207561069935362
"5","331.5",5,3472715,-0.293358942690592
"6","331.5",6,5749874,0.0976107966264223
"7","331.5",7,5750300,-0.100051013810328
"8","331.5",8,6462666,-0.0306192350583921
"9","331.5",9,7334731,-0.110915901401851
"10","331.5",10,7334737,-0.0877333719335504
"11","331.5",11,9427724,-0.0846703239869906
"12","331.5",12,10227046,-0.103146927103293
"13","331.5",13,11368917,-0.120294233717712
"14","331.5",14,13073725,-0.397828209246621
"15","331.5",15,14873867,0.0676387168753633
"16","331.5",16,14873888,0.0257375614136083
"17","331.5",17,16386209,-0.0862010350493039
"18","331.5",18,16562438,0.0229004021100788
"19","331.5",19,17412473,0.15704371014558
"20","331.5",20,17412576,0.169925001442312
"21","331.5",21,21124699,0.136191386287144
"22","331.5",22,21149126,0.141432790929296
"23","331.5",23,24451232,-0.2688167584278
"24","331.5",24,26542164,-0.253257284222264
"25","331.5",25,28120810,0.0299828662157143
"26","331.5",26,29930879,-0.360304766600418
"27","331.5",27,31622005,-0.0144995696951151
"28","331.5",28,33942756,0.0243196791954129
"29","331.5",29,36662963,-0.0634091701760615
"30","331.5",30,37842562,-0.174621396107069
"31","331.5",31,37842581,-0.214240225572989
"32","331.5",32,38016011,-0.0588936890535686
"33","331.5",33,38449175,0.094911647025467
"34","331.5",34,38473408,-0.0908029370083126
"35","331.5",35,38522478,-0.144010302691519
"36","331.5",36,39247639,-0.0603972796439563
"37","331.5",37,41912785,-0.0409717810563062
"38","331.5",38,44068966,-0.0543922968186278
"39","331.5",39,45946470,-0.163267919540864
"40","331.5",40,49435837,0.0114956388378294
"41","331.5",41,50065401,-0.186064929518683
"42","331.5",42,51922832,0.0412429822318813
"43","331.5",43,53330205,-0.107803289534515
"44","331.5",44,54072279,-0.0588936890535686
"45","331.5",45,54072339,-0.0831412353002459
"46","331.5",46,54935397,0.0690146779151805
"47","331.5",47,55683164,0.0989584800881688
"48","331.5",48,55683167,0.171533326049473
"49","331.5",49,57519774,0.0200576523412535
"50","331.5",50,57519789,-0.163267919540864
"51","331.5",51,57897087,-0.0130430374755989
"52","331.5",52,58609635,-0.179514657013621
"53","331.5",53,59742953,0.00144197417390632
"54","331.5",54,59743144,-0.0755200076409777
"55","331.5",55,61897579,0.0440443327060212
"56","331.5",56,64035043,-0.156820109742826
"57","331.5",57,64791209,-0.0276749584428483
"58","331.5",58,64858558,0.0731347046302154
"59","331.5",59,65386296,0.215367972203479
"60","331.5",60,66208543,0.0271540515037266
"61","331.5",61,66208576,-0.0603972796439563
"62","331.5",62,67100244,-0.0694518807521452
"63","331.5",63,67743672,-0.077041035763828
"64","331.5",64,67779122,0.0976107966264223
"65","331.5",65,68404131,0.0384361816561079
"66","331.5",66,68485396,-0.0232697793228472
"67","331.5",67,72207588,0.0384361816561079
"68","331.5",68,74016458,-0.00723156923107586
"69","331.5",69,74021803,0.0690146779151805
"70","331.5",70,74455574,-0.132894270497345
"71","331.5",71,76229981,-0.0954195650786824
"72","331.5",72,76230539,0.121678556588252
"73","331.5",73,78859102,-0.036525876025114
"74","331.5",74,79901068,0.0621217119077975
"75","331.5",75,80009998,-0.236163541109049
"76","331.5",76,81304288,0.207892851641333
"77","331.5",77,82767269,-0.129733929604017
"78","331.5",78,83259032,-0.125006361067033
"79","331.5",79,85408209,-0.256700472111743
"80","331.5",80,85408210,-0.109358756036556
"81","331.5",81,85985679,-0.291592016516404
"82","331.5",82,86703975,-0.207561069935362
"83","331.5",83,88561914,-0.31114825613412
"84","331.5",84,90799757,-0.0291463456595165
"85","331.5",85,92650187,-0.179514657013621
"86","331.5",86,92951689,0.0157829972409275
"87","331.5",87,93953650,0.00863030514344006
"88","331.5",88,95037544,0.01292617444427
"89","331.5",89,95678063,-0.00433459026389113
"90","331.5",90,96965147,-0.2688167584278
"91","331.5",91,98410868,0.150559676575381
"92","331.5",92,101287226,-0.244685095954902
"93","331.5",93,103047977,-0.0499049058263139
"94","331.5",94,103047988,-0.158429362604483
"95","331.5",95,104319095,-0.139235797371172
"96","331.5",96,105476805,-0.0664273617389761
"97","331.5",97,106928601,-0.0938790470029001
"98","331.5",98,108158079,-0.0923401721467106
"99","331.5",99,109413072,-0.13764780046798
"100","331.5",100,111642593,0.0328061450832415
"101","331.5",101,111642626,-0.00144341686966872
"102","331.5",102,112046459,-0.15521264992094
"103","331.5",103,112195378,0.0426443374084937
"104","331.5",104,112328193,0.00144197417390632
"105","331.5",105,113636521,-0.163267919540864
"106","331.5",106,115155781,-0.126580496565143
"107","331.5",107,115371112,-0.0543922968186278
"108","331.5",108,115649678,-0.129733929604017
"109","331.5",109,116915203,-0.241270431542137
"110","331.5",110,117397461,-0.142417044615852
"111","331.5",111,118710857,-0.129733929604017
"112","331.5",112,119816648,-0.118726938570751
"113","331.5",113,121318439,-0.253257284222264
"114","331.5",114,122311921,-0.134477040860036
"115","331.5",115,122477697,-0.0291463456595165
"116","331.5",116,124553200,-0.00578235259400611
"117","331.5",117,124758634,-0.0649174766813385
"118","331.5",118,127148999,-0.107803289534515
"119","331.5",119,128351158,-0.0892673380970874
"120","331.5",120,129893591,-0.207561069935362
"121","331.5",121,131789242,-0.0291463456595165
"122","331.5",122,131882791,-0.0276749584428483
"123","331.5",123,133057713,0.00719550140420377
"124","331.5",124,133057864,0.0840642647884745
"125","331.5",125,133462371,-0.132894270497345
"126","331.5",126,134392286,-0.0380063225797449
"127","331.5",127,135346130,-0.147202107181229
"128","331.5",128,137489406,0.108357178090419
"129","331.5",129,137607565,-0.0232697793228472
"130","331.5",130,138043544,0.01292617444427
"131","331.5",131,139086325,0.0313951962755343
"132","331.5",132,139852658,0.124328135002202
"133","331.5",133,140539222,0.372952097911829
"134","331.5",134,140573782,0.0538064436957938
"135","331.5",135,140982175,0.15704371014558
"136","331.5",136,141051416,0.116364756691785
"137","331.5",137,141051445,0.101650076094435
"138","331.5",138,141872058,0.116364756691785
"139","331.5",139,141961896,0.105678077894537
"140","331.5",140,146764702,-0.100051013810328
"141","331.5",141,147145751,-0.0409717810563062
"142","331.5",142,149427464,0.12961273813047
"143","331.5",143,149427908,0.0524158941511385
"144","331.5",144,149494589,-0.140825544133565
"145","331.5",145,149973421,-0.50635266602479
"146","331.5",146,151161395,-0.481968507397831
"147","331.5",147,151182324,-0.72499295250013
"148","331.5",148,152638445,-0.680382065799839
"149","331.5",149,155191961,-0.83650126771712
"150","331.5",150,155657788,-0.813499442355505
"151","331.5",151,156829271,-0.628162382669579
"152","331.5",152,156997721,-0.579921884020626
"153","331.5",153,158350806,-0.883635243308215
"154","331.5",154,159790953,-0.274040765490812
"155","331.5",155,160051491,-0.56277226108709
"156","331.5",156,161210250,-0.662003536484984
"157","331.5",157,162720972,-0.256700472111743
"158","331.5",158,162841644,-0.436353730515936
"159","331.5",159,164825708,-0.158429362604483
"160","331.5",160,164825740,-0.518701058452435
"161","331.5",161,168426000,-0.717856771218502
"162","331.5",162,170106153,-0.612637459164004
"163","331.5",163,170412248,-0.648371670897218
"164","331.5",164,170746953,0.0271540515037266
"165","331.5",165,172147314,-0.619270551496451
"166","331.5",166,173515742,-0.612637459164004
"167","331.5",167,174720740,-0.946193556304206
"168","331.5",168,174750794,-0.664288089679538
"169","331.5",169,174765851,-0.79836613883035
"170","331.5",170,174831339,-0.846843211938579
"171","331.5",171,174845573,-0.710755714843358
"172","331.5",172,176360291,-0.174621396107069
"173","331.5",173,176455084,-0.467932447710969
"174","331.5",174,176836309,-0.539519529959989
"175","331.5",175,177880959,0.0482361856528476
"176","331.5",176,179227636,-0.229382353343797
"177","331.5",177,180580302,0.248534836138679
