"","pid.chr","data.i","position","logratio"
"1","340.6",1,146471,0.094911647025467
"2","340.6",2,286391,0.217851096811131
"3","340.6",3,717867,0.178873958169795
"4","340.6",4,1517372,0.246104009883917
"5","340.6",5,1997881,-0.15200309344505
"6","340.6",6,3926887,0.204140716780225
"7","340.6",7,4622348,0.134878054343112
"8","340.6",8,5856029,-0.0831412353002459
"9","340.6",9,7240158,0.18269229751619
"10","340.6",10,8213644,0.0172092900322231
"11","340.6",11,8312531,-0.241270431542137
"12","340.6",12,10835440,-0.0923401721467106
"13","340.6",13,12130040,-0.139235797371172
"14","340.6",14,13100506,-0.0306192350583921
"15","340.6",15,14640577,0.0731347046302154
"16","340.6",16,15837346,-0.399730246490995
"17","340.6",17,16253787,0.278579550458423
"18","340.6",18,16262248,0.250961573533219
"19","340.6",19,16277438,0.248534836138679
"20","340.6",20,16296328,0.222804561045261
"21","340.6",21,18037806,-0.0558912008920451
"22","340.6",22,18214274,0.13224779829844
"23","340.6",23,20401702,0.0524158941511385
"24","340.6",24,23050230,-0.365871442474959
"25","340.6",25,24304446,0.0229004021100788
"26","340.6",26,26009235,0.243669080966863
"27","340.6",27,26026180,0.284514133244245
"28","340.6",28,27026689,0.339137384919585
"29","340.6",29,27789664,0.187767747046025
"30","340.6",30,30278769,0.250961573533219
"31","340.6",31,31437970,0.119024103142275
"32","340.6",32,31706441,0.100304905795685
"33","340.6",33,31707612,0.289244285156642
"34","340.6",34,32189210,0.209141397838592
"35","340.6",35,32736254,0.14535138557262
"36","340.6",36,33208258,0.176322772640463
"37","340.6",37,33474401,0.0243196791954129
"38","340.6",38,35277721,0.140124223909071
"39","340.6",39,35463740,0.141432790929296
"40","340.6",40,36214120,0.119024103142275
"41","340.6",41,36614123,0.176322772640463
"42","340.6",42,36622978,0.101650076094435
"43","340.6",43,36643325,0.162210036314307
"44","340.6",44,36706146,0.22404027421793
"45","340.6",45,37072932,0.277389698810864
"46","340.6",46,37095088,0.233888060174277
"47","340.6",47,37114872,0.282143228781498
"48","340.6",48,37135422,0.286881147788162
"49","340.6",49,38380163,-0.194294815161489
"50","340.6",50,39630118,-0.156820109742826
"51","340.6",51,41147779,-0.103146927103293
"52","340.6",52,41802200,0.22404027421793
"53","340.6",53,43015804,0.169925001442312
"54","340.6",54,43530094,0.246104009883917
"55","340.6",55,43810893,0.22650852980868
"56","340.6",56,44121803,0.0412429822318813
"57","340.6",57,44733617,0.0579700686373299
"58","340.6",58,45868640,-0.397828209246621
"59","340.6",59,46684898,0.0565835283663675
