"","pid.chr","data.i","position","logratio"
"1","20099.15",1,20016329,0.451551045330459
"2","20099.15",2,20018727,-0.854557825967113
"3","20099.15",3,20030576,-1.75721396799876
"4","20099.15",4,20035669,-0.302149473835922
"5","20099.15",5,20057594,1.00671209675158
"6","20099.15",6,20061527,-0.19210588835077
"7","20099.15",7,20061983,-2.0855462537338
"8","20099.15",8,20071644,-1.00565372180474
"9","20099.15",9,20071673,-0.0683057074666893
"10","20099.15",10,20072386,0.560411112389462
"11","20099.15",11,20075227,-1.42029474602228
"12","20099.15",12,20077533,-0.0700959985652272
"13","20099.15",13,20085253,-0.998209892281841
"14","20099.15",14,20088031,-0.42495827579328
"15","20099.15",15,20094843,-0.0725089600969966
"16","20099.15",16,20095522,-0.805691480374526
"17","20099.15",17,20101654,-0.414340672911347
"18","20099.15",18,20110251,0.0653826735026257
"19","20099.15",19,20112275,-0.483998645952199
"20","20099.15",20,20116146,0.38168225300281
"21","20099.15",21,20119368,-0.0641710295737754
"22","20099.15",22,20122608,-0.763904231906668
"23","20099.15",23,20130142,-0.204722874991288
"24","20099.15",24,20132194,0.588742675205123
"25","20099.15",25,20134814,-0.0710789616986514
"26","20099.15",26,20141294,0.179927644976008
"27","20099.15",27,20141958,-0.59435411458069
"28","20099.15",28,20143409,0.203223189200192
"29","20099.15",29,20143651,0.279330229940858
"30","20099.15",30,20152729,0.209464792054443
"31","20099.15",31,20155639,-0.22653726373861
"32","20099.15",32,20162746,-0.0564936866589223
"33","20099.15",33,20163672,-0.180959800257072
"34","20099.15",34,20167378,0.602418041008762
"35","20099.15",35,20172595,0.784735656224163
"36","20099.15",36,20174568,0.823722216190846
"37","20099.15",37,20175865,-0.0737129358736839
"38","20099.15",38,20176512,-0.908332767502833
"39","20099.15",39,20179932,-0.414970952659997
"40","20099.15",40,20180117,0.442946490097632
"41","20099.15",41,20180945,0.0924545604065763
"42","20099.15",42,20184102,0.0350446730549736
"43","20099.15",43,20186652,-1.61403261985292
"44","20099.15",44,20190842,-0.930657308197944
"45","20099.15",45,20191741,0.124901727119593
"46","20099.15",46,20192011,0.471002990117563
"47","20099.15",47,20192170,-0.00699690490498028
"48","20099.15",48,20194739,0.418119835682034
"49","20099.15",49,20203962,-0.133481416265266
"50","20099.15",50,20206940,-0.406956062807768
"51","20099.15",51,20216956,0.0430914264760283
"52","20099.15",52,20231907,0.224013806261457
"53","20099.15",53,20246373,-0.816392762085399
"54","20099.15",54,20247156,-0.566533149374229
"55","20099.15",55,20262237,-0.0498609633306435
"56","20099.15",56,20264287,-0.191161712812016
"57","20099.15",57,20265979,-0.317837946116786
"58","20099.15",58,20267863,0.440012638148377
"59","20099.15",59,20269774,-0.653837193992368
"60","20099.15",60,20284067,-0.338105469525489
"61","20099.15",61,20291314,0.185484069968092
"62","20099.15",62,20392822,-0.962819501488834
"63","20099.15",63,20395530,-0.7089289955425
"64","20099.15",64,20404855,1.38983946218827
"65","20099.15",65,20411379,0.654552395533572
"66","20099.15",66,20411649,-0.473192718472786
"67","20099.15",67,20412027,-1.22339906817713
"68","20099.15",68,20412479,0.519571358874091
"69","20099.15",69,20416131,1.54323212572234
"70","20099.15",70,20416238,0.544625967359218
"71","20099.15",71,20422171,0.44792953395257
"72","20099.15",72,20422379,0.575395621994256
"73","20099.15",73,20422499,0.993597123031688
"74","20099.15",74,20440539,0.0363869951260902
"75","20099.15",75,20446139,0.599564584293169
"76","20099.15",76,20454260,0.157842305185449
"77","20099.15",77,20468565,0.360769889826982
"78","20099.15",78,20472852,0.563910207096378
"79","20099.15",79,20488337,0.355112993134425
"80","20099.15",80,20489732,0.367944980103387
"81","20099.15",81,20490388,0.280264335786318
"82","20099.15",82,20493425,0.961835363561145
"83","20099.15",83,20494289,1.0259332792202
"84","20099.15",84,20494298,0.568683404706152
"85","20099.15",85,20498286,1.19927169685363
"86","20099.15",86,20498684,0.276728929713449
"87","20099.15",87,20511155,-0.21086490442001
"88","20099.15",88,20522340,0.332296159617729
"89","20099.15",89,20532618,-0.175918679942953
"90","20099.15",90,20541981,0.590550474631613
"91","20099.15",91,20549630,0.584503313100892
"92","20099.15",92,20549878,0.116922540098914
"93","20099.15",93,20550686,0.797662716204683
"94","20099.15",94,20556430,0.152377736706095
"95","20099.15",95,20564575,0.65682883055013
"96","20099.15",96,20569952,0.458756621785869
"97","20099.15",97,20572617,0.542567620361091
"98","20099.15",98,20573344,1.20216992102621
"99","20099.15",99,20574159,-0.298140659457562
"100","20099.15",100,20577436,0.0746462778656882
"101","20099.15",101,20577496,0.67273772146626
"102","20099.15",102,20577513,0.463149848057113
"103","20099.15",103,20577527,0.47031474262275
"104","20099.15",104,20577685,1.48439208760684
"105","20099.15",105,20578053,0.713122778128695
"106","20099.15",106,20578065,0.10850973793211
"107","20099.15",107,20578162,0.679809222419672
"108","20099.15",108,20578305,0.122635385220609
"109","20099.15",109,20578367,0.288199561556206
"110","20099.15",110,20578422,0.573832437858939
"111","20099.15",111,20581452,0.400571473115614
"112","20099.15",112,20581453,0.373503338658179
"113","20099.15",113,20581454,0.601083474522503
"114","20099.15",114,20581455,0.795040637515398
"115","20099.15",115,20581456,0.922283904509038
"116","20099.15",116,20581563,0.123342094797016
"117","20099.15",117,20581565,0.6270649389383
"118","20099.15",118,20585989,0.374284049146122
"119","20099.15",119,20586091,0.0260298945104598
"120","20099.15",120,20586105,-0.0953978235450084
"121","20099.15",121,20586155,0.267374413607398
"122","20099.15",122,20586362,0.811555900536253
"123","20099.15",123,20586484,0.190897880191851
"124","20099.15",124,20586660,0.402463803689971
"125","20099.15",125,20586672,0.465481777569528
"126","20099.15",126,20586687,0.139274482872985
"127","20099.15",127,20586746,-0.044588697152979
"128","20099.15",128,20586913,0.468497094472716
"129","20099.15",129,20586927,0.486902620619474
"130","20099.15",130,20586943,1.15787913557093
"131","20099.15",131,20586958,0.390659681086235
"132","20099.15",132,20590028,0.304170866138304
