"","pid.chr","data.i","position","logratio"
"1","128.6",1,146471,0.136191386287144
"2","128.6",2,286391,0.269033146455237
"3","128.6",3,1997881,0.259423152281415
"4","128.6",4,3926887,0.191562650700756
"5","128.6",5,4622348,0.289244285156642
"6","128.6",6,5856029,0.374065718222538
"7","128.6",7,7240158,0.202887833470143
"8","128.6",8,9250239,0.296310560708092
"9","128.6",9,10835440,0.273814244587037
"10","128.6",10,12130040,0.265436896049098
"11","128.6",11,13100506,0.241230035515445
"12","128.6",12,14640577,0.386259141133346
"13","128.6",13,15837346,0.260627908126699
"14","128.6",14,16253787,0.192825403552391
"15","128.6",15,16262248,0.186500557644495
"16","128.6",16,16277438,0.366252263699564
"17","128.6",17,16296328,0.301002256032814
"18","128.6",18,19825911,0.222804561045261
"19","128.6",19,20401702,0.298658315564515
"20","128.6",20,21607984,-0.00578235259400611
"21","128.6",21,23050230,0.265436896049098
"22","128.6",22,24304446,0.241230035515445
"23","128.6",23,26009235,0.261831658752137
"24","128.6",24,26026180,0.324234562270531
"25","128.6",25,27789664,0.192825403552391
"26","128.6",26,29023949,0.284514133244245
"27","128.6",27,31706441,0.151858816727005
"28","128.6",28,31707612,0.195347598322219
"29","128.6",29,32189210,0.254594043033141
"30","128.6",30,33208258,0.12565110166152
"31","128.6",31,35463740,0.344828496997441
"32","128.6",32,36214120,0.276198865032242
"33","128.6",33,36614123,0.31034012061215
"34","128.6",34,36622978,0.283329168051641
"35","128.6",35,36643325,0.402722176845605
"36","128.6",36,36706146,0.336854639125465
"37","128.6",37,37095088,0.0962618530584035
"38","128.6",38,37114872,0.31034012061215
"39","128.6",39,37135422,0.339137384919585
"40","128.6",40,38380163,0.246104009883917
"41","128.6",41,41147779,0.357270475679559
"42","128.6",42,41802200,0.209141397838592
"43","128.6",43,43015804,0.259423152281415
"44","128.6",44,44733617,0.323081789503733
"45","128.6",45,44769024,0.236339539168374
"46","128.6",46,45868640,0.259423152281415
"47","128.6",47,48014787,0.358396261956654
"48","128.6",48,49199149,0.243669080966863
"49","128.6",49,50781408,0.250961573533219
"50","128.6",50,52162062,0.181420640280142
"51","128.6",51,53682028,-0.0573916638883367
"52","128.6",52,55556240,-0.0276749584428483
"53","128.6",53,56101430,0.0271540515037266
"54","128.6",54,57139360,-0.0394882898809755
"55","128.6",55,58601566,0.14535138557262
"56","128.6",56,64481645,0.0510240030244669
"57","128.6",57,65935546,0.0593552776164212
"58","128.6",58,68157080,0.0384361816561079
"59","128.6",59,71458052,0.0510240030244669
"60","128.6",60,71501789,-0.0439433475875971
"61","128.6",61,72959662,0.0786098346963665
"62","128.6",62,76062078,-0.0664273617389761
"63","128.6",63,76088886,0.0114956388378294
"64","128.6",64,78141974,-0.0694518807521452
"65","128.6",65,80156524,0.0662614422687213
"66","128.6",66,81286249,-0.0188780102056894
"67","128.6",67,82532822,0.00144197417390632
"68","128.6",68,83732126,-0.0543922968186278
"69","128.6",69,84971969,-0.0573916638883367
"70","128.6",70,85425022,-0.0380063225797449
"71","128.6",71,89091341,-0.0130430374755989
"72","128.6",72,89828423,-0.0484122051852459
"73","128.6",73,91150958,0.0648828515848544
"74","128.6",74,92021465,0.0299828662157143
"75","128.6",75,93592996,-0.0276749584428483
"76","128.6",76,97303844,0.037030730944967
"77","128.6",77,98538209,0
"78","128.6",78,99955239,-0.0130430374755989
"79","128.6",79,99982214,-0.00144341686966872
"80","128.6",80,100148198,-0.0174170530774094
"81","128.6",81,101187421,0.0524158941511385
"82","128.6",82,104866772,0.018634174139051
"83","128.6",83,106035869,0.0398402645317911
"84","128.6",84,106630995,-0.0350469470992008
"85","128.6",85,108327572,0.01292617444427
"86","128.6",86,109357390,-0.0232697793228472
"87","128.6",87,111214630,-0.0394882898809755
"88","128.6",88,111834985,-0.0188780102056894
"89","128.6",89,112711141,-0.0144995696951151
"90","128.6",90,112712017,0.0496307677246004
"91","128.6",91,112796500,0.0440443327060212
"92","128.6",92,114110663,-0.036525876025114
"93","128.6",93,115701089,-0.100051013810328
"94","128.6",94,117674308,-0.0350469470992008
"95","128.6",95,120483666,0.0908534304511135
"96","128.6",96,123871342,0.0172092900322231
"97","128.6",97,125805979,0.0648828515848544
"98","128.6",98,125812097,-0.00868224309980088
"99","128.6",99,126947287,0.0881415968690176
"100","128.6",100,128575210,-0.0439433475875971
"101","128.6",101,129085413,-0.00723156923107586
"102","128.6",102,131578827,-0.0232697793228472
"103","128.6",103,132104264,-0.00723156923107586
"104","128.6",104,132539303,0.00144197417390632
"105","128.6",105,133982254,-0.0174170530774094
"106","128.6",106,135440289,0.0690146779151805
"107","128.6",107,135440770,0.0285691521967709
"108","128.6",108,135491840,-0.0588936890535686
"109","128.6",109,135533133,0.0908534304511135
"110","128.6",110,135533830,0.094911647025467
"111","128.6",111,136218651,0.0813396274519388
"112","128.6",112,136799006,0.0384361816561079
"113","128.6",113,136851042,-0.0101343771337132
"114","128.6",114,137190550,-0.0785636691937021
"115","128.6",115,137493099,-0.0291463456595165
