"","pid.chr","data.i","position","logratio"
"1","330.17",1,396626,0.0662614422687213
"2","330.17",2,543078,0.0565835283663675
"3","330.17",3,761031,0.257010618206024
"4","330.17",4,814919,0.0200576523412535
"5","330.17",5,869470,-0.026205070347394
"6","330.17",6,1925824,0.0676387168753633
"7","330.17",7,3842683,0.00144197417390632
"8","330.17",8,5841351,0.0690146779151805
"9","330.17",9,6840798,-0.0159575739029762
"10","330.17",10,7480253,0.0143552929770701
"11","330.17",11,7623387,0.063502942306158
"12","330.17",12,8397938,0.0989584800881688
"13","330.17",13,11236809,-0.0694518807521452
"14","330.17",14,12495829,0.0731347046302154
"15","330.17",15,14211267,0.0551956542421246
"16","330.17",16,14213299,0.037030730944967
"17","330.17",17,15914960,0.0867837661420667
"18","330.17",18,16071579,-0.0218043703183484
"19","330.17",19,17802536,-0.0159575739029762
"20","330.17",20,19804426,-0.0174170530774094
"21","330.17",21,21178855,0.0662614422687213
"22","330.17",22,21700038,-0.0115879742752118
"23","330.17",23,22104678,-0.0543922968186278
"24","330.17",24,25263230,0.0157829972409275
"25","330.17",25,26897363,0.0690146779151805
"26","330.17",26,26902765,0.063502942306158
"27","330.17",27,26919884,0.0579700686373299
"28","330.17",28,26966984,0.018634174139051
"29","330.17",29,28715812,0.0384361816561079
"30","330.17",30,29323136,0.0894981508391026
"31","330.17",31,29343618,0.15704371014558
"32","330.17",32,29391387,0.0758748669751276
"33","330.17",33,29406329,0.119024103142275
"34","330.17",34,29427901,0.0538064436957938
"35","330.17",35,29551638,0.0772429989324604
"36","330.17",36,29655048,0.0648828515848544
"37","330.17",37,29689654,-0.360304766600418
"38","330.17",38,29701483,0.0538064436957938
"39","330.17",39,29725633,0.0690146779151805
"40","330.17",40,29736962,0.0271540515037266
"41","330.17",41,29853729,-0.0588936890535686
"42","330.17",42,29938105,0.11503324294624
"43","330.17",43,29997610,0.0496307677246004
"44","330.17",44,29998127,0.0214797274104514
"45","330.17",45,30057260,0.00863030514344006
"46","330.17",46,30061819,0.0607391578576785
"47","330.17",47,30221729,0.155749232677945
"48","330.17",48,30246079,0.16478627814334
"49","330.17",49,30378841,0.0356239097307212
"50","330.17",50,30392355,0.0908534304511135
"51","330.17",51,30438345,0.0398402645317911
"52","330.17",52,30477486,-0.0862010350493039
"53","330.17",53,30556036,0.102993993323326
"54","330.17",54,30617639,0.108357178090419
"55","330.17",55,30748475,0.116364756691785
"56","330.17",56,30888402,0.0854246562526777
"57","330.17",57,31025380,0.0524158941511385
"58","330.17",58,31036948,0.0496307677246004
"59","330.17",59,31122714,0.0565835283663675
"60","330.17",60,31163899,0.0772429989324604
"61","330.17",61,31259237,0.0922074380970889
"62","330.17",62,31311511,0.134878054343112
"63","330.17",63,31347964,-0.0755200076409777
"64","330.17",64,31472998,0.00863030514344006
"65","330.17",65,31559099,0.146655222119465
"66","330.17",66,31641017,-0.0908029370083126
"67","330.17",67,31770165,0.104336659814736
"68","330.17",68,31973642,0.119024103142275
"69","330.17",69,32040987,0.130930869826449
"70","330.17",70,32147246,-0.00144341686966872
"71","330.17",71,32445033,0.094911647025467
"72","330.17",72,32491391,0.0114956388378294
"73","330.17",73,32715625,0.0854246562526777
"74","330.17",74,32818448,0.0989584800881688
"75","330.17",75,32818685,0.167357927738514
"76","330.17",76,32870481,0.113700499164728
"77","330.17",77,32958600,0.070389327891398
"78","330.17",78,32986451,0.0935601761623378
"79","330.17",79,33074911,0.0908534304511135
"80","330.17",80,33130340,-0.0335695326937018
"81","330.17",81,33246126,0.0828241457316568
"82","330.17",82,33360296,-0.0603972796439563
"83","330.17",83,33499660,0.0482361856528476
"84","330.17",84,33595776,0.094911647025467
"85","330.17",85,33849361,0.0840642647884745
"86","330.17",86,34238887,0.124328135002202
"87","330.17",87,34285285,0.0579700686373299
"88","330.17",88,34285293,-0.0247366783215064
"89","330.17",89,35781157,-0.00578235259400611
"90","330.17",90,36947686,0.0772429989324604
"91","330.17",91,37019333,0.0881415968690176
"92","330.17",92,37734396,-0.0203404482841755
"93","330.17",93,37992697,-0.0306192350583921
"94","330.17",94,37992709,0.0440443327060212
"95","330.17",95,38054329,0.0922074380970889
"96","330.17",96,38211767,-0.0101343771337132
"97","330.17",97,38214908,0.0607391578576785
"98","330.17",98,38231269,0.01292617444427
"99","330.17",99,38428548,-0.115597447016313
"100","330.17",100,38466437,0.0758748669751276
"101","330.17",101,38501475,0.158337027167101
"102","330.17",102,40189912,0.0243196791954129
"103","330.17",103,40767825,0.0786098346963665
"104","330.17",104,41121544,0.01292617444427
"105","330.17",105,41121569,0.0908534304511135
"106","330.17",106,41186873,0.0648828515848544
"107","330.17",107,41237958,0.120351940365222
"108","330.17",108,41553877,0.0384361816561079
"109","330.17",109,41739102,0.0881415968690176
"110","330.17",110,42023523,0.12565110166152
"111","330.17",111,44706803,0.312665173558394
"112","330.17",112,44884016,0.443606651475615
"113","330.17",113,46879639,0.301002256032814
"114","330.17",114,46921053,0.31150311546827
"115","330.17",115,47456085,0.456280481510725
"116","330.17",116,47585454,0.453122446595813
"117","330.17",117,48229459,0.570462931026041
"118","330.17",118,49074575,0.411426245726465
"119","330.17",119,49385958,0.453122446595813
"120","330.17",120,50905885,0.444667066841908
"121","330.17",121,52026145,0.368489000645104
"122","330.17",122,53177802,0.498761465671852
"123","330.17",123,53320072,0.603121869839996
"124","330.17",124,53399474,0.37851162325373
"125","330.17",125,53841811,0.563646269484064
"126","330.17",126,56156329,0.484395962502666
"127","330.17",127,56315993,0.480265122054463
"128","330.17",128,57426263,0.367371065648529
"129","330.17",129,58607815,-0.156820109742826
"130","330.17",130,58941059,0.0100636833446975
"131","330.17",131,59945020,0.309176187478515
"132","330.17",132,60401416,0.232660756790275
"133","330.17",133,60909396,0.574343753920013
"134","330.17",134,61374432,0.469885976274464
"135","330.17",135,61760017,0.460480470040011
"136","330.17",136,62949626,0.375178479589612
"137","330.17",137,63674980,0.474046599319306
"138","330.17",138,64978182,0.519038609600059
"139","330.17",139,65687572,0.212880566344385
"140","330.17",140,67076673,0.487486349348536
"141","330.17",141,68027670,0.432959407276106
"142","330.17",142,68341068,0.375178479589612
"143","330.17",143,70445228,0.353887836284907
"144","330.17",144,70759728,0.397255345594427
"145","330.17",145,71201546,0.399444564589458
"146","330.17",146,73269624,0.297484915710575
"147","330.17",147,73735916,0.326537348139952
"148","330.17",148,74455808,0.2904244038653
"149","330.17",149,76124636,0.190298791626595
"150","330.17",150,76128545,0.348232419239271
"151","330.17",151,77069101,0.476122419880152
"152","330.17",152,77198365,0.67897330785417
"153","330.17",153,78706245,0.558757430373762
"154","330.17",154,80541164,0.421155960662223
